"Name","Start","End","Duration","Process"
"Timeline - Firefox Developer Edition","12/11/2015 11:12:41","12/11/2015 11:12:57","0:00:16","FirefoxDeveloperEdition"
"dbushell/Pikaday - Google Chrome","12/11/2015 11:12:57","12/11/2015 11:13:13","0:00:16","Google Chrome"
"Timeline - Firefox Developer Edition","12/11/2015 11:13:13","12/11/2015 11:13:31","0:00:18","FirefoxDeveloperEdition"
"dbushell/Pikaday - Google Chrome","12/11/2015 11:13:31","12/11/2015 11:14:05","0:00:34","Google Chrome"
"Pikaday/css at master · dbushell/Pikaday - Google Chrome","12/11/2015 11:14:05","12/11/2015 11:14:54","0:00:49","Google Chrome"
"Pikaday/pikaday.css at master · dbushell/Pikaday - Google Chrome","12/11/2015 11:14:54","12/11/2015 11:14:59","0:00:05","Google Chrome"
"https://raw.githubusercontent.com/dbushell/Pikaday/master/css/pikaday.css - Google Chrome","12/11/2015 11:14:59","12/11/2015 11:16:29","0:01:30","Google Chrome"
"Timeline - Firefox Developer Edition","12/11/2015 11:16:29","12/11/2015 11:19:11","0:02:42","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:19:11","12/11/2015 11:19:29","0:00:18","FirefoxDeveloperEdition"
"Meadows - Admin - Firefox Developer Edition","12/11/2015 11:19:29","12/11/2015 11:19:50","0:00:21","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:19:50","12/11/2015 11:20:20","0:00:30","FirefoxDeveloperEdition"
"Meadows - Admin - Firefox Developer Edition","12/11/2015 11:20:20","12/11/2015 11:20:25","0:00:05","FirefoxDeveloperEdition"
"Meadows - Admin - Firefox Developer Edition","12/11/2015 11:20:25","12/11/2015 11:20:47","0:00:22","FirefoxDeveloperEdition"
"Inbox - Microsoft Outlook","12/11/2015 11:20:47","12/11/2015 11:20:54","0:00:07","Microsoft Office Outlook"
"Untitled - Message (HTML) ","12/11/2015 11:20:54","12/11/2015 11:21:02","0:00:08","Microsoft Office Outlook"
"fao Aoife - Message (HTML) ","12/11/2015 11:21:02","12/11/2015 11:21:50","0:00:48","Microsoft Office Outlook"
"Meadows - Admin - Firefox Developer Edition","12/11/2015 11:21:50","12/11/2015 11:22:05","0:00:15","FirefoxDeveloperEdition"
"fao Aoife - Message (HTML) ","12/11/2015 11:22:05","12/11/2015 11:23:53","0:01:48","Microsoft Office Outlook"
"Meadows - Admin - Firefox Developer Edition","12/11/2015 11:23:53","12/11/2015 11:24:16","0:00:23","FirefoxDeveloperEdition"
"Programmers’ Patch: Adding Search and navigation by year to TimelineJS - Firefox Developer Edition","12/11/2015 11:24:16","12/11/2015 11:25:32","0:01:16","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:25:32","12/11/2015 11:25:39","0:00:07","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:25:39","12/11/2015 11:25:44","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:25:44","12/11/2015 11:25:49","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:25:49","12/11/2015 11:25:54","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:25:54","12/11/2015 11:25:59","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:25:59","12/11/2015 11:26:04","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:26:04","12/11/2015 11:26:09","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:26:09","12/11/2015 11:26:14","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:26:14","12/11/2015 11:26:19","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:26:19","12/11/2015 11:26:24","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:26:24","12/11/2015 11:26:30","0:00:06","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:26:30","12/11/2015 11:26:40","0:00:10","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:26:40","12/11/2015 11:26:45","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:26:45","12/11/2015 11:26:50","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:26:50","12/11/2015 11:27:00","0:00:10","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:27:00","12/11/2015 11:27:10","0:00:10","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:27:10","12/11/2015 11:27:15","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:27:15","12/11/2015 11:27:20","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:27:20","12/11/2015 11:27:25","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:27:25","12/11/2015 11:27:30","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:27:30","12/11/2015 11:27:35","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:27:35","12/11/2015 11:27:40","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:27:40","12/11/2015 11:28:01","0:00:21","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:28:01","12/11/2015 11:28:11","0:00:10","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:28:11","12/11/2015 11:28:16","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:28:16","12/11/2015 11:28:21","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:28:21","12/11/2015 11:28:31","0:00:10","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:28:31","12/11/2015 11:28:36","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:28:36","12/11/2015 11:28:41","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:28:41","12/11/2015 11:28:46","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:28:46","12/11/2015 11:28:51","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:28:51","12/11/2015 11:28:56","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:28:56","12/11/2015 11:29:02","0:00:06","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:29:02","12/11/2015 11:29:07","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:29:07","12/11/2015 11:29:12","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:29:12","12/11/2015 11:29:22","0:00:10","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:29:22","12/11/2015 11:29:55","0:00:33","FirefoxDeveloperEdition"
"Facebook report shows governments asking for more user data - Message (HTML) ","12/11/2015 11:29:55","12/11/2015 11:30:11","0:00:16","Microsoft Office Outlook"
"Firefox Developer Edition","12/11/2015 11:30:11","12/11/2015 11:30:17","0:00:06","FirefoxDeveloperEdition"
"Facebook report shows governments asking for more user data - Firefox Developer Edition","12/11/2015 11:30:17","12/11/2015 11:33:03","0:02:46","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:33:03","12/11/2015 11:33:38","0:00:35","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:33:38","12/11/2015 11:33:43","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:33:43","12/11/2015 11:33:48","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:33:48","12/11/2015 11:33:54","0:00:06","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:33:54","12/11/2015 11:33:59","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:33:59","12/11/2015 11:34:09","0:00:10","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:34:09","12/11/2015 11:34:14","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:34:14","12/11/2015 11:34:19","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:34:19","12/11/2015 11:34:24","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:34:24","12/11/2015 11:34:29","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:34:29","12/11/2015 11:34:39","0:00:10","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:34:39","12/11/2015 11:35:13","0:00:34","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:35:13","12/11/2015 11:35:20","0:00:07","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:35:20","12/11/2015 11:39:10","0:03:50","FirefoxDeveloperEdition"
"vps180556.ovh.net:8443 / localhost / turas_meadows / Entry | phpMyAdmin 4.5.0.2 - Firefox Developer Edition","12/11/2015 11:39:10","12/11/2015 11:41:42","0:02:32","FirefoxDeveloperEdition"
"FirefoxDeveloperEdition","12/11/2015 11:41:42","12/11/2015 11:41:47","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:41:47","12/11/2015 11:41:53","0:00:06","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:41:53","12/11/2015 11:42:03","0:00:10","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:42:03","12/11/2015 11:42:14","0:00:11","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:42:14","12/11/2015 11:42:39","0:00:25","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:42:39","12/11/2015 11:42:44","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:42:44","12/11/2015 11:43:15","0:00:31","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:43:15","12/11/2015 11:43:32","0:00:17","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:43:32","12/11/2015 11:43:37","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:43:37","12/11/2015 11:43:42","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:43:42","12/11/2015 11:43:47","0:00:05","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:43:47","12/11/2015 11:44:49","0:01:02","FirefoxDeveloperEdition"
"Meadows - Admin - Firefox Developer Edition","12/11/2015 11:44:49","12/11/2015 11:44:57","0:00:08","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 11:44:57","12/11/2015 11:45:04","0:00:07","FirefoxDeveloperEdition"
"Firefox Developer Edition","12/11/2015 11:45:04","12/11/2015 11:45:09","0:00:05","FirefoxDeveloperEdition"
"Inbox - Microsoft Outlook","12/11/2015 11:45:09","12/11/2015 11:46:23","0:01:14","Microsoft Office Outlook"
"Meadows - Admin - Firefox Developer Edition","12/11/2015 11:46:23","12/11/2015 11:50:49","0:04:26","FirefoxDeveloperEdition"
"New Tab - Google Chrome","12/11/2015 11:50:49","12/11/2015 11:50:58","0:00:09","Google Chrome"
"bootstrap editable - Google Search - Google Chrome","12/11/2015 11:50:58","12/11/2015 11:51:03","0:00:05","Google Chrome"
"X-editable :: In-place editing with Twitter Bootstrap, jQuery UI or pure jQuery - Google Chrome","12/11/2015 11:51:03","12/11/2015 11:51:23","0:00:20","Google Chrome"
"X-editable :: In-place editing with Twitter Bootstrap, jQuery UI or pure jQuery - Google Chrome","12/11/2015 11:51:23","12/11/2015 11:52:41","0:01:18","Google Chrome"
"Meadows - Admin - Firefox Developer Edition","12/11/2015 11:52:41","12/11/2015 11:52:59","0:00:18","FirefoxDeveloperEdition"
"X-editable :: In-place editing with Twitter Bootstrap, jQuery UI or pure jQuery - Google Chrome","12/11/2015 11:52:59","12/11/2015 11:57:50","0:04:51","Google Chrome"
"Meadows - Admin - Firefox Developer Edition","12/11/2015 11:57:50","12/11/2015 11:57:57","0:00:07","FirefoxDeveloperEdition"
"Thank you - Firefox Developer Edition","12/11/2015 11:57:57","12/11/2015 11:58:22","0:00:25","FirefoxDeveloperEdition"
"Meadows - Admin - Firefox Developer Edition","12/11/2015 11:58:22","12/11/2015 12:04:06","0:05:44","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 12:04:06","12/11/2015 12:04:21","0:00:15","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 12:04:21","12/11/2015 12:04:36","0:00:15","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 12:04:36","12/11/2015 12:04:41","0:00:05","FirefoxDeveloperEdition"
"Meadows - Admin - Firefox Developer Edition","12/11/2015 12:04:41","12/11/2015 12:04:48","0:00:07","FirefoxDeveloperEdition"
"Meadows - Admin - Firefox Developer Edition","12/11/2015 12:04:48","12/11/2015 12:05:09","0:00:21","FirefoxDeveloperEdition"
"Timeline - Firefox Developer Edition","12/11/2015 12:05:09","12/11/2015 12:05:21","0:00:12","FirefoxDeveloperEdition"
"Facebook report shows governments asking for more user data - Message (HTML) ","12/11/2015 12:05:21","12/11/2015 12:05:28","0:00:07","Microsoft Office Outlook"
"Inbox - Microsoft Outlook","12/11/2015 12:05:28","12/11/2015 12:06:03","0:00:35","Microsoft Office Outlook"
"Update: Meadows Application - Message (HTML) ","12/11/2015 12:06:03","12/11/2015 12:06:34","0:00:31","Microsoft Office Outlook"
"Inbox - Microsoft Outlook","12/11/2015 12:06:34","12/11/2015 12:06:46","0:00:12","Microsoft Office Outlook"
"Update: Meadows Application - Message (HTML) ","12/11/2015 12:06:46","12/11/2015 12:07:20","0:00:34","Microsoft Office Outlook"
"Untitled - Message (HTML) ","12/11/2015 12:07:20","12/11/2015 12:07:37","0:00:17","Microsoft Office Outlook"
"Updates: Meadows Application - Message (HTML) ","12/11/2015 12:07:37","12/11/2015 12:09:11","0:01:34","Microsoft Office Outlook"
"Task Switching","12/11/2015 12:09:11","12/11/2015 12:09:17","0:00:06","Windows Explorer"
"Databases for meadows.co.uk - Plesk 12.5.30 - Firefox Developer Edition","12/11/2015 12:09:17","12/11/2015 12:09:24","0:00:07","FirefoxDeveloperEdition"
"Plesk 12.5.30 - Firefox Developer Edition","12/11/2015 12:09:24","12/11/2015 12:09:30","0:00:06","FirefoxDeveloperEdition"
"esrdublin2015.eu - Plesk 12.5.30 - Firefox Developer Edition","12/11/2015 12:09:30","12/11/2015 12:09:44","0:00:14","FirefoxDeveloperEdition"
"meadows.co.uk - Plesk 12.5.30 - Firefox Developer Edition","12/11/2015 12:09:44","12/11/2015 12:10:14","0:00:30","FirefoxDeveloperEdition"
"Problem loading page - Firefox Developer Edition","12/11/2015 12:10:14","12/11/2015 12:10:21","0:00:07","FirefoxDeveloperEdition"
"Hosting Settings for meadows.co.uk - Plesk 12.5.30 - Firefox Developer Edition","12/11/2015 12:10:21","12/11/2015 12:11:14","0:00:53","FirefoxDeveloperEdition"
"meadowstimeline.co.uk - Plesk 12.5.30 - Firefox Developer Edition","12/11/2015 12:11:14","12/11/2015 12:11:54","0:00:40","FirefoxDeveloperEdition"
"meadowstimeline.co.uk - Plesk 12.5.30 - Firefox Developer Edition","12/11/2015 12:11:54","12/11/2015 12:12:09","0:00:15","FirefoxDeveloperEdition"
"X-editable :: In-place editing with Twitter Bootstrap, jQuery UI or pure jQuery - Google Chrome","12/11/2015 12:12:09","12/11/2015 12:12:15","0:00:06","Google Chrome"
"New Tab - Firefox Developer Edition","12/11/2015 12:12:15","12/11/2015 12:12:20","0:00:05","FirefoxDeveloperEdition"
"Parallels® Automation - Firefox Developer Edition","12/11/2015 12:12:20","12/11/2015 12:12:31","0:00:11","FirefoxDeveloperEdition"
"Parallels® Automation - Firefox Developer Edition","12/11/2015 12:12:31","12/11/2015 12:17:16","0:04:45","FirefoxDeveloperEdition"
"Parallels® Automation - Firefox Developer Edition","12/11/2015 12:17:16","12/11/2015 12:17:30","0:00:14","FirefoxDeveloperEdition"
"Parallels® Automation - Firefox Developer Edition","12/11/2015 12:17:30","12/11/2015 12:18:00","0:00:30","FirefoxDeveloperEdition"
"Parallels® Automation - Firefox Developer Edition","12/11/2015 12:18:00","12/11/2015 12:18:05","0:00:05","FirefoxDeveloperEdition"
"Parallels® Automation - Firefox Developer Edition","12/11/2015 12:18:05","12/11/2015 12:18:10","0:00:05","FirefoxDeveloperEdition"
"Parallels® Automation - Firefox Developer Edition","12/11/2015 12:18:10","12/11/2015 12:18:15","0:00:05","FirefoxDeveloperEdition"
"Parallels® Automation - Firefox Developer Edition","12/11/2015 12:18:15","12/11/2015 12:18:36","0:00:21","FirefoxDeveloperEdition"
"Parallels® Automation - Firefox Developer Edition","12/11/2015 12:18:36","12/11/2015 12:18:51","0:00:15","FirefoxDeveloperEdition"
"Parallels® Automation - Firefox Developer Edition","12/11/2015 12:18:51","12/11/2015 12:19:11","0:00:20","FirefoxDeveloperEdition"
"Parallels® Automation - Firefox Developer Edition","12/11/2015 12:19:11","12/11/2015 12:19:16","0:00:05","FirefoxDeveloperEdition"
"Parallels® Automation - Firefox Developer Edition","12/11/2015 12:19:16","12/11/2015 12:19:26","0:00:10","FirefoxDeveloperEdition"
"Parallels® Automation - Firefox Developer Edition","12/11/2015 12:19:26","12/11/2015 12:19:31","0:00:05","FirefoxDeveloperEdition"
"New Tab - Firefox Developer Edition","12/11/2015 12:19:31","12/11/2015 12:19:40","0:00:09","FirefoxDeveloperEdition"
"New Tab - Firefox Developer Edition","12/11/2015 12:19:40","12/11/2015 12:19:46","0:00:06","FirefoxDeveloperEdition"
"New Tab - Firefox Developer Edition","12/11/2015 12:19:46","12/11/2015 12:19:51","0:00:05","FirefoxDeveloperEdition"
"Problem loading page - Firefox Developer Edition","12/11/2015 12:19:51","12/11/2015 12:19:59","0:00:08","FirefoxDeveloperEdition"
"Parallels® Automation - Firefox Developer Edition","12/11/2015 12:19:59","12/11/2015 12:20:19","0:00:20","FirefoxDeveloperEdition"
"Problem loading page - Firefox Developer Edition","12/11/2015 12:20:19","12/11/2015 12:22:45","0:02:26","FirefoxDeveloperEdition"
"javascript datepicker - Google Search - Google Chrome","12/11/2015 12:22:45","12/11/2015 12:22:52","0:00:07","Google Chrome"
"http://meadowstimeline.co.uk/ is not available - Google Chrome","12/11/2015 12:22:52","12/11/2015 12:23:23","0:00:31","Google Chrome"
"Parallels® Automation - Firefox Developer Edition","12/11/2015 12:23:23","12/11/2015 12:23:34","0:00:11","FirefoxDeveloperEdition"
"Parallels® Automation - Firefox Developer Edition","12/11/2015 12:23:34","12/11/2015 12:23:44","0:00:10","FirefoxDeveloperEdition"
"Parallels® Automation - Firefox Developer Edition","12/11/2015 12:23:44","12/11/2015 12:23:54","0:00:10","FirefoxDeveloperEdition"
